month_year,state,district,pincode,assi,anom_score,type
2025-09,Telangana,K.V. Rangareddy,509207,67.5,4.189393939393939,MoM Spike
2025-07,Telangana,K.V. Rangareddy,509216,145.79999999999998,4.169014084507041,MoM Spike
2025-09,Telangana,K.V. Rangareddy,509228,57.6,3.6507936507936503,MoM Spike
2025-09,Telangana,K.V. Rangareddy,509408,59.199999999999996,3.6307692307692303,MoM Spike
2025-10,Telangana,Kamareddy,503108,10.3,3.5200000000000005,MoM Spike
2025-09,Telangana,Kamareddy,503110,31.0,3.848484848484848,MoM Spike
2025-09,Telangana,Kamareddy,503114,33.3,5.124999999999999,MoM Spike
2025-09,Telangana,Kamareddy,503120,23.5,5.447368421052631,MoM Spike
2025-09,Telangana,Kamareddy,503122,25.0,4.0,MoM Spike
2025-09,Telangana,Kamareddy,503123,32.1,6.880952380952381,MoM Spike
2025-09,Telangana,Kamareddy,503124,31.2,7.473684210526315,MoM Spike
2025-09,Telangana,Kamareddy,503144,46.5,3.75,MoM Spike
2025-09,Telangana,Kamareddy,503305,52.900000000000006,6.092105263157895,MoM Spike
2025-09,Telangana,Kamareddy,503306,32.4,5.185185185185185,MoM Spike
2025-09,Telangana,Kamareddy,503310,24.8,4.16,MoM Spike
2025-09,Telangana,Khammam,507161,54.2,3.758620689655172,MoM Spike
2025-09,Telangana,Khammam,507163,42.0,3.4791666666666665,MoM Spike
2025-07,Telangana,Khammam,507166,22.0,3.791666666666666,MoM Spike
2025-09,Telangana,Khammam,507202,41.800000000000004,4.095238095238096,MoM Spike
2025-09,Telangana,Komaram Bheem,504292,40.9,4.513157894736842,MoM Spike
2025-09,Telangana,Komaram Bheem,504293,75.5,5.483050847457627,MoM Spike
2025-09,Telangana,Komaram Bheem,504295,48.699999999999996,6.1,MoM Spike
2025-06,Telangana,Komaram Bheem,504296,88.19999999999999,3.84782608695652,MoM Spike
2025-09,Telangana,Komaram Bheem,504296,86.3,3.7967032967032965,MoM Spike
2025-09,Telangana,Komaram Bheem,504299,128.4,7.0875,MoM Spike
2025-09,Telangana,Komaram Bheem,504313,55.7,6.269230769230769,MoM Spike
2025-09,Telangana,Mahabubabad,506105,31.9,3.984848484848484,MoM Spike
2025-09,Telangana,Mahabubabad,506112,65.7,3.506756756756757,MoM Spike
2025-09,Telangana,Mahabubabad,506134,18.9,4.236842105263157,MoM Spike
2025-09,Telangana,Mahabubabad,506135,25.9,6.472222222222221,MoM Spike
2025-09,Telangana,Mahabubabad,506315,63.900000000000006,4.319672131147541,MoM Spike
2025-09,Telangana,Mahabubabad,506381,57.5,6.5,MoM Spike
2025-09,Telangana,Mahabubabad,507211,51.3,3.6696428571428563,MoM Spike
2025-09,Telangana,Mancherial,504207,13.5,3.53125,MoM Spike
2025-09,Telangana,Mancherial,504214,26.5,4.092592592592593,MoM Spike
2025-09,Telangana,Mancherial,504231,34.9,4.983333333333333,MoM Spike
2025-09,Telangana,Mancherial,504251,43.400000000000006,5.166666666666667,MoM Spike
2025-09,Telangana,Mancherial,504272,20.3,4.916666666666666,MoM Spike
2025-09,Telangana,Mancherial,504302,30.299999999999997,3.6029411764705874,MoM Spike
2025-09,Telangana,Medak,502301,46.8,3.3454545454545452,MoM Spike
2025-09,Telangana,Medak,502316,61.900000000000006,3.694029850746269,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500010,73.39999999999999,3.7088607594936702,MoM Spike
2025-07,Telangana,Medchal-Malkajgiri,500018,147.79999999999998,6.591836734693876,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500037,68.69999999999999,4.2803030303030285,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500040,29.0,6.5,MoM Spike
2025-06,Telangana,Medchal-Malkajgiri,500055,163.0,3.9397590361445785,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500062,79.4,4.088607594936709,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500068,21.200000000000003,3.8260869565217397,MoM Spike
2025-07,Telangana,Medchal-Malkajgiri,500083,55.9,4.806122448979591,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500085,39.7,7.479166666666667,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500087,91.4,3.4000000000000004,MoM Spike
2025-06,Telangana,Medchal-Malkajgiri,500090,119.6,5.414893617021276,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,500092,51.6,3.3833333333333333,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,501301,48.5,3.6698113207547163,MoM Spike
2025-09,Telangana,Medchal-Malkajgiri,501401,30.300000000000004,4.048387096774194,MoM Spike
2025-09,Telangana,Mulugu,506165,53.2,11.318181818181818,MoM Spike
2025-09,Telangana,Mulugu,506172,58.5,7.75,MoM Spike
2025-09,Telangana,Mulugu,506343,16.7,3.425,MoM Spike
2025-09,Telangana,Mulugu,506352,15.9,3.9705882352941173,MoM Spike
2025-09,Telangana,Mulugu,507136,43.1,4.011363636363636,MoM Spike
2025-09,Telangana,Nagarkurnool,509102,24.6,3.571428571428571,MoM Spike
2025-09,Telangana,Nagarkurnool,509105,18.8,5.1875,MoM Spike
2025-09,Telangana,Nagarkurnool,509206,18.7,5.15625,MoM Spike
2025-09,Telangana,Nagarkurnool,509209,48.8,3.8823529411764697,MoM Spike
2025-09,Telangana,Nagarkurnool,509320,35.7,4.097222222222222,MoM Spike
2025-09,Telangana,Nagarkurnool,509324,69.7,5.312499999999999,MoM Spike
2025-09,Telangana,Nagarkurnool,509360,24.5,3.7222222222222223,MoM Spike
2025-09,Telangana,Nagarkurnool,509376,27.2,8.4,MoM Spike
2025-09,Telangana,Nagarkurnool,509412,35.0,3.7368421052631575,MoM Spike
2025-09,Telangana,Narayanpet,509130,62.400000000000006,7.567567567567568,MoM Spike
2025-09,Telangana,Narayanpet,509208,90.5,4.382352941176471,MoM Spike
2025-09,Telangana,Narayanpet,509351,44.7,4.313953488372093,MoM Spike
2025-09,Telangana,Narayanpet,509352,71.5,4.942622950819671,MoM Spike
2025-09,Telangana,Narayanpet,509353,43.6,7.92,MoM Spike
2025-09,Telangana,Narayanpet,509371,17.1,3.5250000000000004,MoM Spike
2025-09,Telangana,Nirmal,504101,48.9,12.131578947368421,MoM Spike
2025-09,Telangana,Nirmal,504102,73.1,11.35,MoM Spike
2025-09,Telangana,Nirmal,504103,147.8,4.314285714285715,MoM Spike
2025-09,Telangana,Nirmal,504104,29.1,5.543478260869565,MoM Spike
2025-09,Telangana,Nirmal,504105,20.3,3.8409090909090904,MoM Spike
2025-05,Telangana,Nirmal,504106,83.0,6.241379310344827,MoM Spike
2025-09,Telangana,Nirmal,504106,95.2,3.580952380952381,MoM Spike
2025-09,Telangana,Nirmal,504109,33.6,6.521739130434783,MoM Spike
2025-09,Telangana,Nirmal,504110,20.5,4.375,MoM Spike
2025-09,Telangana,Nirmal,504202,30.1,3.8593750000000004,MoM Spike
2025-09,Telangana,Nirmal,504203,89.8,7.901960784313724,MoM Spike
2025-09,Telangana,Nizamabad,503207,94.4,3.3363636363636364,MoM Spike
2025-09,Telangana,Peddapalli,505152,24.200000000000003,7.400000000000001,MoM Spike
2025-09,Telangana,Peddapalli,505153,14.299999999999999,3.499999999999999,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505301,58.7,3.7380952380952377,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505302,62.5,4.9905660377358485,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505303,40.3,4.4342105263157885,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505304,14.1,3.4411764705882346,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505305,39.900000000000006,8.295454545454547,MoM Spike
2025-09,Telangana,Rajanna Sircilla,505405,24.3,5.657894736842105,MoM Spike
2025-09,Telangana,Rangareddy,501511,20.0,4.526315789473684,MoM Spike
2025-07,Telangana,Sangareddy,502220,87.0,6.4576271186440675,MoM Spike
2025-09,Telangana,Sangareddy,502291,48.900000000000006,5.397435897435898,MoM Spike
2025-09,Telangana,Sangareddy,502295,24.8,4.374999999999999,MoM Spike
2025-09,Telangana,Sangareddy,502318,27.7,3.948275862068965,MoM Spike
2025-09,Telangana,Siddipet,502102,24.900000000000002,3.796296296296296,MoM Spike
2025-05,Telangana,Siddipet,502108,21.2,5.166666666666666,MoM Spike
2025-09,Telangana,Siddipet,502108,65.19999999999999,10.821428571428568,MoM Spike
2025-09,Telangana,Siddipet,502114,19.3,4.075,MoM Spike
2025-09,Telangana,Siddipet,502247,31.299999999999997,8.499999999999998,MoM Spike
2025-09,Telangana,Siddipet,502276,26.9,5.065217391304348,MoM Spike
2025-09,Telangana,Siddipet,502281,38.8,4.852941176470588,MoM Spike
2025-09,Telangana,Siddipet,502301,21.6,6.533333333333334,MoM Spike
2025-09,Telangana,Siddipet,502334,21.5,3.891304347826087,MoM Spike
2025-09,Telangana,Siddipet,502372,20.3,4.916666666666666,MoM Spike
2025-09,Telangana,Siddipet,502375,19.900000000000002,5.966666666666668,MoM Spike
2025-09,Telangana,Siddipet,505467,21.9,4.725,MoM Spike
2025-09,Telangana,Siddipet,505473,21.0,3.4,MoM Spike
2025-09,Telangana,Siddipet,506223,20.7,5.78125,MoM Spike
2025-09,Telangana,Siddipet,506367,15.8,3.941176470588235,MoM Spike
2025-09,Telangana,Suryapet,508213,131.1,3.5868055555555554,MoM Spike
2025-09,Telangana,Suryapet,508221,47.0,4.714285714285714,MoM Spike
2025-09,Telangana,Suryapet,508222,31.7,5.812499999999999,MoM Spike
2025-09,Telangana,Suryapet,508223,39.0,5.451612903225806,MoM Spike
2025-09,Telangana,Suryapet,508234,25.1,4.220000000000001,MoM Spike
2025-09,Telangana,Suryapet,508279,23.3,4.282608695652174,MoM Spike
2025-09,Telangana,Suryapet,508376,19.1,3.785714285714286,MoM Spike
2025-09,Telangana,Vikarabad,501101,128.1,5.266990291262135,MoM Spike
2025-09,Telangana,Vikarabad,501121,30.1,3.8593750000000004,MoM Spike
2025-06,Telangana,Vikarabad,501141,247.2,19.683333333333334,MoM Spike
2025-09,Telangana,Vikarabad,501142,103.6,8.867924528301886,MoM Spike
2025-09,Telangana,Vikarabad,501143,48.5,3.7596153846153846,MoM Spike
2025-09,Telangana,Vikarabad,501144,108.7,17.913793103448274,MoM Spike
2025-09,Telangana,Vikarabad,501158,64.7,4.71304347826087,MoM Spike
2025-09,Telangana,Vikarabad,501202,52.7,4.066037735849056,MoM Spike
2025-09,Telangana,Vikarabad,501502,60.2,7.742857142857143,MoM Spike
2025-09,Telangana,Vikarabad,509336,117.1,16.36764705882353,MoM Spike
2025-09,Telangana,Vikarabad,509350,55.2,5.853658536585367,MoM Spike
2025-09,Telangana,Wanaparthy,509104,104.8,5.373493975903613,MoM Spike
2025-09,Telangana,Wanaparthy,509110,21.900000000000002,3.770833333333333,MoM Spike
2025-09,Telangana,Wanaparthy,509120,71.0,5.101694915254237,MoM Spike
2025-09,Telangana,Wanaparthy,509130,28.9,5.229166666666665,MoM Spike
2025-09,Telangana,Wanaparthy,509131,38.5,4.337837837837838,MoM Spike
2025-09,Telangana,Wanaparthy,509206,72.0,5.7592592592592595,MoM Spike
2025-09,Telangana,Wanaparthy,509381,52.6,4.153846153846154,MoM Spike
2025-09,Telangana,Warangal,506301,17.3,3.81578947368421,MoM Spike
2025-09,Telangana,Warangal Rural,506132,15.0,3.4444444444444446,MoM Spike
2025-09,Telangana,Warangal Rural,506314,30.5,4.25,MoM Spike
2025-09,Telangana,Warangal Rural,506331,26.799999999999997,3.483870967741935,MoM Spike
2025-09,Telangana,Warangal Rural,506332,22.1,3.62,MoM Spike
2025-05,Telangana,Warangal Urban,506002,119.8,4.490909090909091,MoM Spike
2025-09,Telangana,Yadadri.,508111,28.099999999999998,5.062499999999998,MoM Spike
2025-09,Telangana,Yadadri.,508112,50.89999999999999,4.897727272727272,MoM Spike
2025-09,Telangana,Yadadri.,508115,25.3,3.3833333333333333,MoM Spike
2025-07,Telangana,Yadadri.,508252,134.2,4.495934959349593,MoM Spike
2025-09,Telangana,Yadadri.,508277,59.9,3.477941176470588,MoM Spike
2025-09,Telangana,Yadadri.,508284,38.8,4.685714285714285,MoM Spike
2025-09,Telangana,Yadadri.,508285,20.400000000000002,3.8636363636363633,MoM Spike
2025-11,Tripura,Gomati,799120,63.5,4.863636363636363,MoM Spike
2025-11,Tripura,Gomati,799125,18.700000000000003,3.4772727272727275,MoM Spike
2025-11,Tripura,North Tripura,799250,62.0,3.5323741007194243,MoM Spike
2025-11,Tripura,North Tripura,799251,142.1,3.9344827586206894,MoM Spike
2025-11,Tripura,North Tripura,799253,95.80000000000001,6.170370370370371,MoM Spike
2025-11,Tripura,North Tripura,799254,48.300000000000004,3.7864077669902922,MoM Spike
2025-06,Tripura,North Tripura,799271,169.0,5.967213114754098,MoM Spike
2025-09,Tripura,North Tripura,799290,20.9,4.2142857142857135,MoM Spike
2025-11,Tripura,South Tripura,799013,16.8,5.137931034482758,MoM Spike
2025-11,Tripura,South Tripura,799120,15.400000000000002,4.857142857142857,MoM Spike
2025-07,Uttar Pradesh,Aligarh,202002,714.3,3.3937346437346436,MoM Spike
2025-07,Uttar Pradesh,Aligarh,202129,302.0,4.1010101010101,MoM Spike
2025-07,Uttar Pradesh,Aligarh,202133,939.6,5.091968911917099,MoM Spike
2025-09,Uttar Pradesh,Amethi,229310,67.80000000000001,3.7777777777777786,MoM Spike
2025-07,Uttar Pradesh,Auraiya,206248,80.4,3.625,MoM Spike
2025-07,Uttar Pradesh,Ayodhya,224001,313.4,24.770491803278684,MoM Spike
2025-07,Uttar Pradesh,Ayodhya,224120,16.2,3.5263157894736836,MoM Spike
2025-09,Uttar Pradesh,Ayodhya,224127,18.599999999999998,3.4545454545454537,MoM Spike
2025-09,Uttar Pradesh,Ayodhya,224161,22.1,4.5,MoM Spike
2025-06,Uttar Pradesh,Ayodhya,224188,35.0,6.499999999999999,MoM Spike
2025-09,Uttar Pradesh,Ayodhya,224203,12.2,3.4,MoM Spike
2025-09,Uttar Pradesh,Ayodhya,224204,23.4,4.809523809523809,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,223225,53.2,3.442622950819672,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,276125,162.0,4.506756756756757,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,276304,293.1,8.48709677419355,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,276305,454.5,9.213004484304932,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,276403,322.8,25.983333333333334,MoM Spike
2025-07,Uttar Pradesh,Azamgarh,276404,438.8,5.448680351906159,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271802,273.3,7.6803797468354436,MoM Spike
2025-09,Uttar Pradesh,Bahraich,271803,31.7,3.6714285714285713,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271824,226.7,7.249999999999999,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271851,513.6,6.965944272445821,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271870,277.0,8.084967320261438,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271872,315.6,9.018987341772151,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271875,562.7,9.477695167286246,MoM Spike
2025-07,Uttar Pradesh,Bahraich,271882,325.2,4.585616438356163,MoM Spike
2025-07,Uttar Pradesh,Balrampur,271205,373.20000000000005,6.89451476793249,MoM Spike
2025-07,Uttar Pradesh,Balrampur,271208,475.3,4.474712643678161,MoM Spike
2025-07,Uttar Pradesh,Banda,210121,854.2,4.604193971166448,MoM Spike
2025-07,Uttar Pradesh,Banda,210202,68.0,3.6,MoM Spike
2025-09,Uttar Pradesh,Barabanki,225001,52.1,7.296875,MoM Spike
2025-09,Uttar Pradesh,Barabanki,225301,20.1,3.795454545454546,MoM Spike
2025-07,Uttar Pradesh,Bareilly,262406,596.0,3.5852534562211975,MoM Spike
2025-07,Uttar Pradesh,Basti,272126,33.6,5.178571428571428,MoM Spike
2025-07,Uttar Pradesh,Basti,272195,40.6,5.709677419354838,MoM Spike
2025-09,Uttar Pradesh,Budaun,243621,55.5,4.044642857142857,MoM Spike
2025-07,Uttar Pradesh,Budaun,243630,105.80000000000001,5.000000000000001,MoM Spike
2025-07,Uttar Pradesh,Budaun,243631,77.2,3.443181818181818,MoM Spike
2025-07,Uttar Pradesh,Budaun,243635,568.8,6.194444444444444,MoM Spike
2025-07,Uttar Pradesh,Budaun,243638,930.9000000000001,9.937793427230048,MoM Spike
2025-09,Uttar Pradesh,Budaun,243723,21.2,3.826086956521739,MoM Spike
2025-07,Uttar Pradesh,Chandauli,232102,79.80000000000001,3.4888888888888894,MoM Spike
2025-07,Uttar Pradesh,Chandauli,232104,485.20000000000005,3.951120162932791,MoM Spike
2025-07,Uttar Pradesh,Deoria,274202,210.0,3.323770491803278,MoM Spike
2025-07,Uttar Pradesh,Deoria,274203,33.800000000000004,4.437500000000001,MoM Spike
2025-07,Uttar Pradesh,Deoria,274509,277.2,4.4980237154150196,MoM Spike
2025-07,Uttar Pradesh,Deoria,274702,223.20000000000002,4.004464285714286,MoM Spike
2025-07,Uttar Pradesh,Deoria,274704,59.0,4.357142857142857,MoM Spike
2025-07,Uttar Pradesh,Etah,207001,1495.4,3.4775583482944343,MoM Spike
2025-07,Uttar Pradesh,Etah,207122,210.60000000000002,9.076190476190478,MoM Spike
2025-07,Uttar Pradesh,Etah,207244,294.9,10.468992248062014,MoM Spike
2025-07,Uttar Pradesh,Etah,207249,428.7,9.329326923076922,MoM Spike
2025-07,Uttar Pradesh,Faizabad,224121,81.60000000000001,4.581081081081082,MoM Spike
2025-07,Uttar Pradesh,Faizabad,224153,86.60000000000001,4.918918918918919,MoM Spike
2025-07,Uttar Pradesh,Faizabad,224161,83.80000000000001,4.729729729729731,MoM Spike
2025-09,Uttar Pradesh,Faizabad,224204,199.0,3.484304932735426,MoM Spike
2025-09,Uttar Pradesh,Faizabad,224206,75.9,4.415492957746479,MoM Spike
2025-07,Uttar Pradesh,Faizabad,225407,152.8,6.186915887850467,MoM Spike
2025-07,Uttar Pradesh,Faizabad,225411,197.60000000000002,3.9158415841584158,MoM Spike
2025-11,Uttar Pradesh,Farrukhabad,209504,6.6,6.6,MoM Spike
2025-09,Uttar Pradesh,Farrukhabad,209505,22.3,6.28125,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212620,181.4,3.877005347593583,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212623,17.2,3.333333333333333,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212635,353.1,3.973314606741573,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212641,130.6,3.7681159420289854,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212655,222.0,4.807291666666667,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212657,344.4,3.520942408376963,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212658,143.0,4.179856115107913,MoM Spike
2025-07,Uttar Pradesh,Fatehpur,212664,354.3,6.966367713004484,MoM Spike
2025-07,Uttar Pradesh,Firozabad,205121,24.6,3.9230769230769234,MoM Spike
2025-09,Uttar Pradesh,Firozabad,283142,23.700000000000003,6.718750000000001,MoM Spike
2025-09,Uttar Pradesh,Firozabad,283145,18.8,4.823529411764705,MoM Spike
2025-07,Uttar Pradesh,Gautam Buddha Nagar,201318,46.0,5.911764705882352,MoM Spike
2025-07,Uttar Pradesh,Gonda,271001,466.70000000000005,4.290723981900453,MoM Spike
2025-07,Uttar Pradesh,Gonda,271401,231.3,4.956410256410257,MoM Spike
2025-07,Uttar Pradesh,Gonda,271403,309.2,6.456730769230768,MoM Spike
2025-07,Uttar Pradesh,Gonda,271503,409.6,4.899425287356321,MoM Spike
2025-07,Uttar Pradesh,Gonda,271504,357.8,4.695238095238095,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273010,39.800000000000004,3.5333333333333337,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273016,315.3,5.082692307692308,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273202,163.20000000000002,5.5680000000000005,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273203,66.2,4.333333333333333,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273209,429.1,3.757743362831859,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273402,448.0,16.539062499999996,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273405,49.6,3.43859649122807,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273409,45.400000000000006,3.3773584905660377,MoM Spike
2025-07,Uttar Pradesh,Gorakhpur,273412,342.2,12.302325581395348,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210422,119.4,7.724637681159421,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210428,104.0,6.191780821917808,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210430,137.4,6.440860215053764,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210431,442.20000000000005,4.404878048780488,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210432,156.8,5.630252100840336,MoM Spike
2025-07,Uttar Pradesh,Hamirpur,210506,90.4,4.440476190476191,MoM Spike
2025-07,Uttar Pradesh,Hardoi,241123,923.6,5.511267605633803,MoM Spike
2025-07,Uttar Pradesh,Hardoi,241126,125.0,3.4366197183098586,MoM Spike
2025-07,Uttar Pradesh,Hardoi,241204,772.8,4.307270233196159,MoM Spike
2025-07,Uttar Pradesh,Hardoi,241402,801.4,9.055137844611526,MoM Spike
2025-07,Uttar Pradesh,Jaunpur,222113,22.8,3.9583333333333326,MoM Spike
2025-07,Uttar Pradesh,Jaunpur,222125,218.4,5.648484848484848,MoM Spike
2025-07,Uttar Pradesh,Jaunpur,222139,471.5,9.227272727272727,MoM Spike
2025-07,Uttar Pradesh,Jaunpur,222145,88.0,4.2976190476190474,MoM Spike
2025-07,Uttar Pradesh,Jaunpur,223101,288.5,5.159574468085107,MoM Spike
2025-07,Uttar Pradesh,Kanpur Dehat,209204,206.3,3.9123222748815167,MoM Spike
2025-07,Uttar Pradesh,Kanpur Dehat,209302,459.70000000000005,4.062637362637363,MoM Spike
2025-07,Uttar Pradesh,Kanpur Dehat,209306,519.8,3.7779816513761464,MoM Spike
2025-07,Uttar Pradesh,Kanpur Nagar,208017,212.6,3.663755458515283,MoM Spike
2025-07,Uttar Pradesh,Kanpur Nagar,209206,531.0,3.3894389438943895,MoM Spike
2025-11,Uttar Pradesh,Kasganj,207001,39.1,5.075757575757576,MoM Spike
2025-07,Uttar Pradesh,Kasganj,207243,764.1,7.209227467811158,MoM Spike
2025-07,Uttar Pradesh,Kaushambi,212202,254.1,5.969945355191257,MoM Spike
2025-07,Uttar Pradesh,Kaushambi,212217,654.2,3.469304229195089,MoM Spike
2025-07,Uttar Pradesh,Kheri,261501,245.4,4.154811715481171,MoM Spike
2025-07,Uttar Pradesh,Kheri,261502,352.0,3.957865168539326,MoM Spike
2025-07,Uttar Pradesh,Kheri,261506,473.3,3.762048192771084,MoM Spike
2025-07,Uttar Pradesh,Kheri,262701,714.4000000000001,3.4937185929648242,MoM Spike
2025-07,Uttar Pradesh,Kheri,262801,84.80000000000001,5.128571428571429,MoM Spike
2025-07,Uttar Pradesh,Kheri,262802,1119.5,5.8323170731707314,MoM Spike
2025-07,Uttar Pradesh,Kheri,262803,52.0,5.625,MoM Spike
2025-07,Uttar Pradesh,Kheri,262901,246.4,8.817460317460316,MoM Spike
2025-07,Uttar Pradesh,Kheri,262906,174.8,4.140350877192983,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274207,150.8,4.128378378378379,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274302,209.60000000000002,3.405857740585774,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274304,1154.8,7.498529411764705,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274305,332.0,4.476973684210526,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274306,206.4,3.9855769230769234,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274401,228.4,3.569721115537848,MoM Spike
2025-07,Uttar Pradesh,Kushinagar,274802,358.6,5.5144927536231885,MoM Spike
2025-07,Uttar Pradesh,Lucknow,226001,280.1,3.948943661971831,MoM Spike
2025-07,Uttar Pradesh,Lucknow,226010,285.6,3.713815789473684,MoM Spike
2025-09,Uttar Pradesh,Lucknow,226012,184.0,3.363207547169811,MoM Spike
2025-07,Uttar Pradesh,Lucknow,226018,157.9,3.54,MoM Spike
2025-09,Uttar Pradesh,Lucknow,226302,20.6,5.75,MoM Spike
2025-07,Uttar Pradesh,Lucknow,227125,144.4,3.4060606060606062,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273157,384.3,8.680904522613064,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273162,664.2,13.460869565217392,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273163,217.8,4.525252525252525,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273303,685.3,4.525764895330112,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273304,347.6,3.6854838709677424,MoM Spike
2025-07,Uttar Pradesh,Maharajganj,273306,66.60000000000001,3.3333333333333335,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,205121,97.2,4.643678160919539,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,205261,157.60000000000002,3.4550561797752817,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,205262,434.5,7.640873015873016,MoM Spike
2025-09,Uttar Pradesh,Mainpuri,205301,29.7,3.9516129032258065,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,206301,291.0,5.666666666666666,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,206302,119.0,6.792207792207791,MoM Spike
2025-07,Uttar Pradesh,Mainpuri,206303,83.2,4.134146341463415,MoM Spike
2025-07,Uttar Pradesh,Meerut,250001,1291.1000000000001,3.502090592334495,MoM Spike
2025-11,Uttar Pradesh,Moradabad,202414,41.800000000000004,3.5531914893617027,MoM Spike
2025-09,Uttar Pradesh,Moradabad,202415,59.5,3.6538461538461537,MoM Spike
2025-07,Uttar Pradesh,Moradabad,244411,42.7,6.5344827586206895,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,247772,135.6,4.837606837606836,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251301,102.60000000000001,4.180000000000001,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251306,135.20000000000002,4.404761904761905,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251308,246.60000000000002,3.9520000000000004,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251311,333.8,6.9714285714285715,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251315,207.20000000000002,3.6473214285714284,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251318,236.8,3.8137651821862346,MoM Spike
2025-07,Uttar Pradesh,Muzaffarnagar,251327,131.8,5.148148148148149,MoM Spike
2025-04,Uttar Pradesh,Pratapgarh,230127,39.0,3.651162790697674,MoM Spike
2025-07,Uttar Pradesh,Pratapgarh,230139,82.60000000000001,3.6966292134831464,MoM Spike
2025-07,Uttar Pradesh,Prayagraj,211003,291.5,16.005813953488374,MoM Spike
2025-07,Uttar Pradesh,Prayagraj,221503,101.4,7.393442622950819,MoM Spike
2025-07,Uttar Pradesh,Prayagraj,221505,248.0,82.0,MoM Spike
2025-09,Uttar Pradesh,Rae Bareli,229126,40.1,4.01219512195122,MoM Spike
2025-07,Uttar Pradesh,Rae Bareli,229205,52.2,3.4333333333333336,MoM Spike
2025-07,Uttar Pradesh,Rae Bareli,229210,17.400000000000002,4.750000000000001,MoM Spike
2025-09,Uttar Pradesh,Rae Bareli,229308,141.1,3.413043478260869,MoM Spike
